d_codigo|d_asenta|d_tipo_asenta|D_mnpio|d_estado|d_ciudad|d_CP|c_estado|c_oficina|c_CP|c_tipo_asenta|c_mnpio|id_asenta_cpcons|d_zona|c_cve_ciudad
25260|Insurgentes|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|0223|Urbano|08
25260|Jardines del Valle|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|0224|Urbano|08
25260|Los Maestros|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|0225|Urbano|08
25260|Universidad|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|0227|Urbano|08
25260|Privada Santa Mar�a|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|0400|Urbano|08
25265|Rep�blica Poniente|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|0229|Urbano|08
25270|Cumbres|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|0230|Urbano|08
25270|Latinoamericana|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|0231|Urbano|08
25270|Alpes|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|0232|Urbano|08
25270|Los �ngeles|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|0233|Urbano|08
25277|Jard�n Oriente|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|0234|Urbano|08
25279|Residencial los Parques|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|0236|Urbano|08
25280|El Olmo|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|0237|Urbano|08
25280|Guanajuato|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|0238|Urbano|08
25280|ISSSTE|Unidad habitacional|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||31|030|0239|Urbano|08
25280|Jardines del Lago|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|0240|Urbano|08
25280|Rep�blica|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|0241|Urbano|08
25280|Rep�blica Norte|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|1827|Urbano|08
25280|Rep�blica Oriente|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|1875|Urbano|08
25280|Tecnol�gico|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|2354|Urbano|08
25280|Rancho las Varas|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|2574|Urbano|08
25284|Topo Chico|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|0244|Urbano|08
25285|Joyas del Boulevard|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|0245|Urbano|08
25286|Guanajuato Oriente|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|0246|Urbano|08
25286|Los Adobes|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|2929|Urbano|08
25290|Am�rica|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|0248|Urbano|08
25290|Europa|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|0249|Urbano|08
25290|Ocean�a|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|0250|Urbano|08
25290|Ocean�a Boulevares|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|0251|Urbano|08
25290|Saltillo 400|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|0252|Urbano|08
25290|Valle de las Flores INFONAVIT|Unidad habitacional|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||31|030|0253|Urbano|08
25290|Privadas de Arag�n|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|0429|Urbano|08
25290|Portales de Arag�n|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|1851|Urbano|08
25290|Las Flores|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|2350|Urbano|08
25290|Av�cola|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|2361|Urbano|08
25293|Real Hibernia|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|0403|Urbano|08
25293|Villa Hibernia|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|0404|Urbano|08
25293|Rinc�n del Cielo|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|0434|Urbano|08
25293|Rinconada de la Hibernia|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|2368|Urbano|08
25294|Terranova|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|0064|Urbano|08
25294|Terralta|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|0201|Urbano|08
25294|Magisterio Secci�n 38|Unidad habitacional|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||31|030|0254|Urbano|08
25294|Los Zacatones|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|0359|Urbano|08
25294|Parque Industrial Cerritos|Zona industrial|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||37|030|0393|Urbano|08
25294|Visalta|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|0416|Urbano|08
25294|El S�uz|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|1834|Urbano|08
25294|Santa B�rbara|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|1840|Urbano|08
25294|San Jos� de los Cerritos|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|1861|Urbano|08
25294|Leandro Valle|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|1862|Urbano|08
25294|Los Cerritos|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|2707|Urbano|08
25294|Camino Real|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|2763|Urbano|08
25294|Ex Hacienda los Cerritos|Zona industrial|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||37|030|2853|Urbano|08
25294|Hacienda Real|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|2880|Urbano|08
25295|Residencial el Tapanco|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|0004|Urbano|08
25295|Las Praderas|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|0255|Urbano|08
25295|Las Margaritas|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|1864|Urbano|08
25296|Bonanza|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|0257|Urbano|08
25296|Bugambilias|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|0258|Urbano|08
25296|La Florida|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|0259|Urbano|08
25296|Nueva Aurora|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|0260|Urbano|08
25296|Villas de la Aurora|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|0261|Urbano|08
25296|Hacienda la Aurora Residencial|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|0467|Urbano|08
25296|Cruz del Aire|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|1859|Urbano|08
25296|Rinc�n de la Florida|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|1860|Urbano|08
25296|La Rosa|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|2349|Urbano|08
25296|Los Geranios|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|2598|Urbano|08
25297|La Hibernia|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|0262|Urbano|08
25297|Los Cipreses|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|0264|Urbano|08
25297|Nueva Libertad|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|0265|Urbano|08
25297|Los Tulipanes|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|0266|Urbano|08
25297|Alcazar Residencial|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|0347|Urbano|08
25297|Los Chabacanos|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|0388|Urbano|08
25297|Gustavo D�az Ordaz|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|1849|Urbano|08
25297|La Fragua|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|1867|Urbano|08
25297|Privada Tulipanes|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|1869|Urbano|08
25297|Los Olivos Residencial|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|1872|Urbano|08
25297|El Baluarte|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|2345|Urbano|08
25297|El Rosario|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|2530|Urbano|08
25297|Balcones de la Aurora|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|2590|Urbano|08
25298|Portareal Residencial|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|0010|Urbano|08
25298|Universidad la Salle|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|0016|Urbano|08
25298|La Libertad el Puente|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|0263|Urbano|08
25298|La Aurora|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|0267|Urbano|08
25298|Los Manantiales|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|0268|Urbano|08
25298|Las Canteras|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|0351|Urbano|08
25298|Terrazas Residencial|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|0358|Urbano|08
25298|Villas la Joya|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|0381|Urbano|08
25298|La Libertad|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|0382|Urbano|08
25298|La Trinidad|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|0383|Urbano|08
25298|Real de Torrecillas Residencial|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|0401|Urbano|08
25298|Villa Fontana|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|0402|Urbano|08
25298|Tierra Santa Residencial|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|0405|Urbano|08
25298|Lenna Residencial|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|0410|Urbano|08
25298|Villa Colonial|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|0413|Urbano|08
25298|Plaza Armillita|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|0417|Urbano|08
25298|Bosques de la Aurora|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|0419|Urbano|08
25298|Jardines del Plaza|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|0420|Urbano|08
25298|Cerrada del Plaza|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|0421|Urbano|08
25298|La Herradura|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|0427|Urbano|08
25298|Privadas Plaza|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|0430|Urbano|08
25298|La Escondida|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|0458|Urbano|08
25298|Faena|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|0475|Urbano|08
25298|Emiliano Zapata|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|1835|Urbano|08
25298|San �ngel|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|1836|Urbano|08
25298|Santa Cristina|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|1837|Urbano|08
25298|La Palmilla|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|1847|Urbano|08
25298|Rosales de la Aurora|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|1852|Urbano|08
25298|La Cieneguita|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|1853|Urbano|08
25298|San Luis|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|1854|Urbano|08
25298|Real de Villas de la Aurora|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|1856|Urbano|08
25298|El Toreo|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|2346|Urbano|08
25298|Hacienda San Carlos|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|2347|Urbano|08
25298|La Ciudadela|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|2364|Urbano|08
25298|Los Molinos|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|2365|Urbano|08
25298|Torrecillas y Ramones|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|2588|Urbano|08
25298|Jardines de los Bosques|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|2592|Urbano|08
25298|Residencial Plaza|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|2593|Urbano|08
25298|San Jos� Oriente|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|2594|Urbano|08
25298|Conejo Ixtlero|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|2597|Urbano|08
25298|Villa Bonita|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|2696|Urbano|08
25298|Villas de San Sebasti�n|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|2751|Urbano|08
25298|Rincones de la Aurora|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|2752|Urbano|08
25298|Alondra|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|2854|Urbano|08
25298|Villas de Guadalupe|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|3141|Urbano|08
25298|Villas del Camino Real|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|3166|Urbano|08
25298|Puerta del Rey|Fraccionamiento|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||21|030|3270|Urbano|08
25300|Providencia|Ejido|Saltillo|Coahuila de Zaragoza||25001|05|25001||15|030|0273|Rural|
25300|San Jos� de la Joya|Ejido|Saltillo|Coahuila de Zaragoza||25001|05|25001||15|030|0443|Rural|
25300|Parque Industrial Santa M�nica|Zona industrial|Saltillo|Coahuila de Zaragoza||25001|05|25001||37|030|0476|Rural|
25300|Parque Industrial Santa Fe|Zona industrial|Saltillo|Coahuila de Zaragoza||25001|05|25001||37|030|0479|Rural|
25300|Chrysler de M�xico|Zona industrial|Saltillo|Coahuila de Zaragoza||25001|05|25001||37|030|0480|Rural|
25301|El Clavel|Rancher�a|Saltillo|Coahuila de Zaragoza||25001|05|25001||29|030|0276|Rural|
25301|Hedionda del Lobo|Ejido|Saltillo|Coahuila de Zaragoza||25001|05|25001||15|030|0277|Rural|
25301|La Noria|Ejido|Saltillo|Coahuila de Zaragoza||25001|05|25001||15|030|0285|Rural|
25302|El Derramadero|Ejido|Saltillo|Coahuila de Zaragoza||25001|05|25001||15|030|0271|Rural|
25302|Santa Teresa de los Muchachos|Ejido|Saltillo|Coahuila de Zaragoza||25001|05|25001||15|030|0278|Rural|
25302|El Refugio de las Cajas|Ejido|Saltillo|Coahuila de Zaragoza||25001|05|25001||15|030|0306|Rural|
25302|La Pompa|Rancho|Saltillo|Coahuila de Zaragoza||25001|05|25001||48|030|0460|Rural|
25302|El Campestre|Rancher�a|Saltillo|Coahuila de Zaragoza||25001|05|25001||29|030|0498|Rural|
25303|Rancho Nuevo|Ejido|Saltillo|Coahuila de Zaragoza||25001|05|25001||15|030|0274|Rural|
25303|Chapula|Ejido|Saltillo|Coahuila de Zaragoza||25001|05|25001||15|030|0279|Rural|
25303|San Blas|Ejido|Saltillo|Coahuila de Zaragoza||25001|05|25001||15|030|0280|Rural|
25303|Santa Rita|Ejido|Saltillo|Coahuila de Zaragoza||25001|05|25001||15|030|0281|Rural|
25303|San Eligio (Anexo Santa Teresa)|Ejido|Saltillo|Coahuila de Zaragoza||25001|05|25001||15|030|0494|Rural|
25303|La Nogalera (San Alberto)|Colonia|Saltillo|Coahuila de Zaragoza||25001|05|25001||09|030|0496|Rural|
25304|San Juan de la Vaquer�a|Ejido|Saltillo|Coahuila de Zaragoza||25001|05|25001||15|030|0275|Rural|
25304|Daimler Freightliner|Zona industrial|Saltillo|Coahuila de Zaragoza||25001|05|25001||37|030|0477|Rural|
25304|Parque Industrial Alianza Derramadero|Zona industrial|Saltillo|Coahuila de Zaragoza||25001|05|25001||37|030|0478|Rural|
25305|Pino Real [Fraccionamiento Campestre]|Rancho|Saltillo|Coahuila de Zaragoza||25001|05|25001||48|030|0501|Rural|
25305|San Jos� de los Cerritos|Exhacienda|Saltillo|Coahuila de Zaragoza||25001|05|25001||18|030|3264|Rural|
25306|Cuauht�moc|Ejido|Saltillo|Coahuila de Zaragoza||25001|05|25001||15|030|0283|Rural|
25306|El Recreo|Ejido|Saltillo|Coahuila de Zaragoza||25001|05|25001||15|030|0284|Rural|
25307|La Encantada|Ejido|Saltillo|Coahuila de Zaragoza||25001|05|25001||15|030|0287|Rural|
25307|La Encantada [Estaci�n]|Paraje|Saltillo|Coahuila de Zaragoza||25001|05|25001||45|030|0288|Rural|
25310|El Caracol|Rancho|Saltillo|Coahuila de Zaragoza||25001|05|25001||48|030|0298|Rural|
25310|El Sauz|Ejido|Saltillo|Coahuila de Zaragoza||25001|05|25001||15|030|0299|Rural|
25310|Cinco de Mayo|Ejido|Saltillo|Coahuila de Zaragoza||25001|05|25001||15|030|0459|Rural|
25311|Cuautla|Ejido|Saltillo|Coahuila de Zaragoza||25001|05|25001||15|030|0293|Rural|
25311|La Majada y Tinaja|Ejido|Saltillo|Coahuila de Zaragoza||25001|05|25001||15|030|0294|Rural|
25311|Plan de Ayala|Ejido|Saltillo|Coahuila de Zaragoza||25001|05|25001||15|030|0295|Rural|
25311|Puebla|Ejido|Saltillo|Coahuila de Zaragoza||25001|05|25001||15|030|0296|Rural|
25311|El Para�so|Colonia|Saltillo|Coahuila de Zaragoza||25001|05|25001||09|030|0499|Rural|
25313|Llanos de la Uni�n|Ejido|Saltillo|Coahuila de Zaragoza||25001|05|25001||15|030|0300|Rural|
25313|Jos� Mar�a Morelos (Tanque Roto)|Ejido|Saltillo|Coahuila de Zaragoza||25001|05|25001||15|030|0485|Rural|
25315|Buenavista|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|0085|Urbano|08
25315|La Angostura|Ejido|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||15|030|0303|Urbano|08
25315|Eulalio Guti�rrez Trevi�o|Colonia|Saltillo|Coahuila de Zaragoza|Saltillo|25001|05|25001||09|030|0356|Urbano|08
25316|La Parcela 74|Rancher�a|Saltillo|Coahuila de Zaragoza||25001|05|25001||29|030|0461|Rural|
25316|La Magueyada|Colonia|Saltillo|Coahuila de Zaragoza||25001|05|25001||09|030|0502|Rural|
25317|Llanos de la Uni�n|Ejido|Saltillo|Coahuila de Zaragoza||25001|05|25001||15|030|0451|Rural|
